,A
3901,64.01393976445662
3902,64.01881571325956
3903,64.03010792778416
3904,64.10788671786463
3905,64.12879818514624
3906,65.02701339821678
3907,64.80623678649862
3908,65.82087271522724
3909,64.71285384553278
3910,121.75541706703511
3911,65.24628633319335
3912,64.00358398089745
3913,63.78594223990224
3914,63.85223351634733
3915,63.773093844572
3916,63.73106059842536
3917,63.75758609672103
3918,63.676026424644135
3919,63.79341459837302
3920,63.80311214980172
3921,64.06695389280202
3922,64.44740976113545
3923,64.11348199822851
3924,64.06035645813589
3925,64.31150966570416
3926,63.87703659475481
3927,64.31732798029527
3928,64.06505970513616
3929,64.70456543099421
3930,63.76998367326169
3931,63.89103552451372
3932,63.841337339235004
3933,63.77425861468649
3934,63.89465159464794
3935,63.90770079952159
3936,63.946245136312626
3937,64.05327899988022
3938,63.825401311228816
3939,63.872282591825396
3940,63.75427374671037
3941,63.767862095324006
3942,64.36105714759469
3943,64.30215230672891
3944,64.17610696826885
3945,63.70078490962469
3946,63.8360348255211
3947,63.656786629352126
3948,63.64890089557866
3949,63.83982044205129
3950,63.71123344080351
3951,63.91688717997822
3952,63.993962711973765
3953,64.11551000987222
3954,64.699243737558
3955,64.35628915132432
3956,63.92666335217901
3957,64.00606981908824
3958,64.7478351505331
3959,64.13893232801374
3960,63.93991225814125
3961,63.892431302363704
3962,63.97901202363498
3963,63.97245224651276
3964,63.89103883837929
3965,63.967593344489
3966,64.22076079066284
3967,63.80819148131487
3968,63.65458111987935
3969,63.739609902785524
3970,63.66110578639551
3971,63.74549734876123
3972,63.748635359167665
3973,64.16566395756631
3974,63.82587597126613
3975,63.72740690407912
3976,63.72094012057218
3977,65.09645890526967
3978,65.08545624182402
3979,63.74630675444756
3980,63.77966351277222
3981,63.71021280866957
3982,64.10446850907195
3983,64.07403444948993
3984,63.85399525682291
3985,63.90891381986947
3986,64.20580384226727
3987,63.73713902639993
3988,63.80471913149918
3989,63.67141634388351
3990,63.82999648889327
3991,63.88804539197723
3992,64.18738704185682
3993,64.13147664965585
3994,64.20209255581022
3995,63.713413513646614
3996,63.72420574702938
3997,64.26365813219809
3998,63.83257209750435
3999,63.80349819141486
4000,63.91124932984144
4001,63.834056584574526
4002,63.94912517001718
4003,63.83856896852509
4004,63.818126221782244
4005,63.68552453325918
4006,63.9012668783365
4007,64.12578290419899
4008,64.40909900198113
4009,63.87547810351481
4010,63.686354006865784
4011,63.780964155233875
4012,64.1378871230245
4013,64.09137442774056
4014,64.15596908323005
4015,63.672739127610654
4016,64.08142527292459
4017,64.35277029147949
4018,63.89794228794199
4019,64.058217073049
4020,63.86836929613807
4021,64.3845199297585
4022,63.99579516806066
4023,63.77042859595296
4024,64.29957562727311
4025,63.83133246512324
4026,63.91945403650692
4027,63.656624790573616
4028,63.78316788404238
4029,63.83239232137935
4030,63.92285289030099
4031,63.6695685333994
4032,63.87736955680255
4033,64.0783145829791
4034,63.75829537126562
4035,64.03245904235204
4036,63.87231197938398
4037,63.955518495427924
4038,64.04086518127262
4039,63.96407454780399
4040,63.86039658510395
4041,63.91713430708448
4042,63.732703164282
4043,64.53735635329852
4044,63.74854184240919
4045,63.88889426756708
4046,63.71966387243313
4047,64.85381863013527
4048,64.50150530949188
4049,63.87085090917146
4050,63.9394471592267
4051,63.76334811314693
4052,64.41929344643744
4053,63.6904069893581
4054,64.04926578102342
4055,64.46389439463067
4056,64.57178979936123
4057,64.30803534689447
4058,63.94251139503653
4059,63.94640587191864
4060,64.0825602581121
4061,64.64191359770881
4062,64.50036574271356
4063,64.7016477357549
4064,63.685468909238516
4065,64.68723696547909
4066,64.50470722711569
4067,63.82469420840863
4068,64.63398110578511
4069,63.79120590686878
4070,64.95411858557534
4071,64.48502609236812
