,Order,Mesh Size,Error,Alpha,Bonus Int
474,1.0,0.25,0.0002270937813302709,36.0,9.0
475,1.0,0.25,0.00021772854477222273,36.0,11.0
476,1.0,0.25,0.0002159780127340207,36.0,13.0
477,1.0,0.25,0.00021567895361772885,36.0,15.0
478,1.0,0.25,0.0002156608838625267,36.0,17.0
479,1.0,0.25,0.0002156803525514087,36.0,19.0
480,1.0,0.25,0.019795085854737545,41.0,1.0
481,1.0,0.25,0.0006799917118235181,41.0,3.0
482,1.0,0.25,0.0004400185345628986,41.0,5.0
483,1.0,0.25,0.0002485922001268914,41.0,7.0
484,1.0,0.25,0.00020786270586388596,41.0,9.0
485,1.0,0.25,0.00020048641788063465,41.0,11.0
486,1.0,0.25,0.00019919157571741272,41.0,13.0
487,1.0,0.25,0.00019900029064974867,41.0,15.0
488,1.0,0.25,0.00019900244482362617,41.0,17.0
489,1.0,0.25,0.00019902132794443866,41.0,19.0
490,1.0,0.25,0.018680020945838396,46.0,1.0
491,1.0,0.25,0.0006471578225073645,46.0,3.0
492,1.0,0.25,0.000394849075801886,46.0,5.0
493,1.0,0.25,0.00022941466325648188,46.0,7.0
494,1.0,0.25,0.00019671309698928168,46.0,9.0
495,1.0,0.25,0.00019126658348437417,46.0,11.0
496,1.0,0.25,0.0001904379193117943,46.0,13.0
497,1.0,0.25,0.00019036075376409727,46.0,15.0
498,1.0,0.25,0.00019038454763948412,46.0,17.0
499,1.0,0.25,0.00019040301553810066,46.0,19.0
500,1.0,0.25,0.017531067292901277,51.0,1.0
501,1.0,0.25,0.0006446150730183086,51.0,3.0
